Date,AAPL,MSFT,GOOGL,AMZN,JPM,JNJ,PG,XOM,NVDA,KO,DIS,WMT,TLT,GLD,SPY
2011-01-18,10.197501182556152,21.767807006835938,15.866070747375488,9.5625,29.545738220214844,39.73426055908203,41.51160430908203,43.69496536254883,0.5274531841278076,19.750852584838867,33.62943649291992,13.427811622619629,58.817176818847656,133.42999267578125,98.55867004394531
2011-01-19,10.143320083618164,21.623497009277344,15.67060661315918,9.343500137329102,28.859073638916016,40.0285758972168,41.72357940673828,43.434043884277344,0.5130305290222168,19.732166290283203,33.37329864501953,13.401029586791992,59.24184036254883,133.72000122070312,97.59225463867188
2011-01-20,9.958918571472168,21.532352447509766,15.547076225280762,9.097999572753906,29.545738220214844,40.220542907714844,42.01089096069336,43.162025451660156,0.5134885907173157,19.579715728759766,33.44160461425781,13.634807586669922,58.42466735839844,131.1999969482422,97.4629135131836
2011-01-21,9.78050422668457,21.28171730041504,15.176487922668457,8.871000289916992,29.90227699279785,40.092567443847656,42.081119537353516,43.844852447509766,0.5086813569068909,19.529937744140625,33.92823791503906,13.571492195129395,58.88792037963867,131.02999877929688,97.68353271484375
2011-01-24,10.101707458496094,21.555137634277344,15.157883644104004,8.842499732971191,29.724008560180664,39.8110466003418,42.50887680053711,43.62833786010742,0.5661423206329346,19.67928695678711,34.0989990234375,13.649425506591797,58.91371536254883,130.36000061035156,98.23904418945312
2011-01-25,10.219954490661621,21.608306884765625,15.376913070678711,8.835000038146973,29.62495994567871,39.08161163330078,42.58550262451172,43.678306579589844,0.5487437844276428,19.58905601501465,34.03069305419922,13.944085121154785,59.4735107421875,130.10000610351562,98.29230499267578
2011-01-26,10.293298721313477,21.858951568603516,15.292326927185059,8.769499778747559,29.69759750366211,38.77448272705078,42.20881652832031,44.22235107421875,0.56179279088974,19.58905601501465,33.672119140625,13.95869255065918,58.572654724121094,131.16000366210938,98.67282104492188
2011-01-27,10.274134635925293,21.927309036254883,15.299521446228027,9.22249984741211,29.77681541442871,38.82566452026367,40.97657775878906,44.34446334838867,0.5601901412010193,19.508161544799805,33.6891975402832,14.019577026367188,58.836490631103516,127.93000030517578,98.91629791259766
2011-01-28,10.061298370361328,21.07664680480957,14.907601356506348,8.557000160217285,29.407085418701172,38.39698028564453,40.98933792114258,43.85039138793945,0.5439361929893494,19.35570526123047,33.168399810791016,13.807708740234375,59.14529800415039,130.27999877929688,97.18894958496094
2011-01-31,10.15768814086914,21.06145668029785,14.891975402832031,8.482000350952148,29.67116928100586,38.24341583251953,40.30617904663086,44.78858184814453,0.547599196434021,19.554826736450195,33.18547058105469,13.654287338256836,58.69495391845703,129.8699951171875,97.91946411132812
2011-02-01,10.328617095947266,21.258928298950195,15.156892776489258,8.605500221252441,30.32482147216797,38.79369354248047,40.17210006713867,46.581687927246094,0.5601901412010193,19.61705780029297,34.047767639160156,13.717612266540527,58.40431213378906,130.8000030517578,99.48700714111328
2011-02-02,10.307366371154785,21.22095489501953,15.180704116821289,8.67650032043457,30.00789451599121,38.787288665771484,40.0890998840332,46.30412292480469,0.585601270198822,19.557941436767578,34.56855773925781,13.603151321411133,58.417266845703125,130.4499969482422,99.2967758178711
2011-02-03,10.281021118164062,21.000690460205078,15.134814262390137,8.685500144958496,30.014501571655273,38.9024543762207,40.159339904785156,46.32075500488281,0.5746127367019653,19.46771240234375,34.57709884643555,13.617765426635742,57.93299102783203,132.1999969482422,99.5174789428711
2011-02-04,10.372621536254883,21.09183692932129,15.155405044555664,8.796500205993652,29.440099716186523,38.928035736083984,40.612640380859375,46.23194885253906,0.5876618027687073,19.464599609375,34.75638198852539,13.644551277160645,57.34539031982422,131.66000366210938,99.79898071289062
2011-02-07,10.533677101135254,21.418428421020508,15.237509727478027,8.821499824523926,30.040924072265625,38.94725036621094,41.21279525756836,46.5927848815918,0.5631662607192993,19.452157974243164,34.952754974365234,13.654287338256836,57.64242935180664,131.67999267578125,100.42298126220703
2011-02-08,10.633064270019531,21.47918701171875,15.338960647583008,9.152999877929688,30.199377059936523,38.99204635620117,41.27027130126953,46.30818176269531,0.5464546084403992,19.561050415039062,35.157649993896484,13.729782104492188,57.11293411254883,133.13999938964844,100.87955474853516
2011-02-09,10.721672058105469,21.24373435974121,15.292326927185059,9.265000343322754,29.78342628479004,38.95363998413086,41.11064147949219,46.068206787109375,0.5331763625144958,19.64817237854004,37.018836975097656,13.815011978149414,57.61014175415039,133.07000732421875,100.65125274658203
2011-02-10,10.61330795288086,20.886764526367188,15.290837287902832,9.310500144958496,30.06072425842285,38.98564147949219,41.23196029663086,46.430946350097656,0.5224167704582214,19.769514083862305,36.97615432739258,13.537395477294922,56.945037841796875,132.85000610351562,100.68933868408203
2011-02-11,10.682458877563477,20.69688606262207,15.490769386291504,9.462499618530273,30.747371673583984,38.83848571777344,41.327735900878906,46.21887969970703,0.537297248840332,19.778844833374023,37.0615234375,13.56175422668457,57.76504898071289,132.32000732421875,101.29048156738281
2011-02-14,10.752203941345215,20.68169593811035,15.581306457519531,9.520999908447266,30.727563858032227,38.83848571777344,41.20641326904297,47.385231018066406,0.5290558338165283,19.645055770874023,36.916385650634766,13.345019340515137,57.80378723144531,132.9499969482422,101.53396606445312
2011-02-15,10.773758888244629,20.597654342651367,15.482086181640625,9.451499938964844,30.912433624267578,38.787288665771484,40.81056594848633,46.30259323120117,0.5162357687950134,19.66061019897461,36.788330078125,13.381543159484863,58.062095642089844,133.97000122070312,101.21439361572266
2011-02-16,10.87044906616211,20.64349365234375,15.4838228225708,9.331000328063965,31.651893615722656,38.72330856323242,40.70841979980469,46.70439529418945,0.5352370142936707,19.72595977783203,37.309120178222656,13.284136772155762,57.87484359741211,134.10000610351562,101.85357666015625
2011-02-17,10.725863456726074,20.78866195678711,15.509620666503906,9.387999534606934,31.57267951965332,38.89605712890625,40.86166000366211,46.8104248046875,0.5878907442092896,20.083768844604492,37.309120178222656,13.332836151123047,57.96527099609375,135.0399932861328,102.15795135498047
